,Time,Low,High,Open,Close,Volume
36,1733572800,99135.46,99896.79,99716.66,99726.38,1102.50315045
37,1733551200,99202.41,99961.53,99308.65,99727.05,906.60823102
38,1733529600,99012.73,100583.27,99885.37,99305.29,1521.0507201
39,1733508000,99244.03,102104.12,100966.53,99891.35,6229.82387081
40,1733486400,97581.44,101361.78,98148.64,100955.31,6592.31921333
41,1733464800,97722.01,98772.85,97912.7,98148.64,2005.6409616
42,1733443200,96424.2,98843.88,97049.47,97912.69,2973.42889378
43,1733421600,92055.86,101581.23,101372.2,97044.23,13077.53847923
44,1733400000,100590.21,103665.6,102643.14,101370.21,9010.53861508
45,1733378400,101373.28,103249.98,102559.4,102638.22,2863.4697253
46,1733356800,98057.88,104000.0,98746.24,102559.39,11448.27142309
47,1733335200,95528.23,99263.2,95621.38,98746.24,10083.86419401
48,1733313600,94634.85,96640.7,96248.47,95621.38,4878.91450594
49,1733292000,96230.7,97023.14,96548.84,96248.47,1086.93421767
50,1733270400,95285.57,96696.77,95924.85,96548.84,1479.20759009
51,1733248800,94933.87,96201.24,95873.86,95924.52,4628.67318935
52,1733227200,93571.3,96299.99,94998.03,95873.85,7891.73275521
53,1733205600,94628.45,96261.23,96164.07,94998.01,2476.16329679
54,1733184000,95406.08,96310.1,95862.89,96165.36,2902.13537985
55,1733162400,94492.8,96367.45,94627.47,95862.89,5417.69399313
56,1733140800,94400.63,97445.0,95130.57,94623.07,6749.01730416
57,1733119200,94830.14,96536.01,96424.64,95133.01,1549.12240834
58,1733097600,96145.46,98200.0,97259.17,96424.65,1838.78116182
59,1733076000,96849.87,97895.9,97371.14,97263.18,1364.45812002
60,1733054400,96732.28,97472.19,97175.38,97371.73,918.77291555
61,1733032800,96326.72,97229.34,96367.89,97177.31,688.20699032
62,1733011200,95753.42,96721.49,96464.95,96367.88,1067.83788862
63,1732989600,96363.09,97105.0,96839.43,96465.42,878.62271251
64,1732968000,96277.73,97012.91,96302.76,96834.66,564.53652525
65,1732946400,96129.73,97282.41,97144.83,96302.74,754.1777873
66,1732924800,96355.13,97509.6,97489.8,97144.84,1278.70553347
67,1732903200,96926.67,97715.96,97052.95,97490.56,2777.89750837
68,1732881600,96794.6,98750.0,97281.07,97052.95,7136.04469973
