,Time,Low,High,Open,Close,Volume
0,1734307200,103289.21,107857.79,104445.15,106229.65,20248.12996705
1,1734220800,101221.34,105100.0,101400.0,104447.76,7796.33358128
2,1734134400,100600.0,102650.0,101428.74,101399.99,4181.40180281
3,1734048000,99220.81,101959.13,100024.75,101428.75,13327.59954074
4,1733961600,99298.39,102595.0,101211.61,100030.47,14796.92456547
5,1733875200,95722.79,101984.98,96660.75,101202.11,21190.23753294
6,1733788800,94273.38,98338.17,97330.66,96660.76,20620.53877488
7,1733702400,94220.8,101290.73,101175.0,97324.81,20103.05073464
8,1733616000,98729.66,101435.05,99919.2,101174.99,4230.35225168
9,1733529600,99012.73,100583.27,99885.37,99929.32,4774.3508777
10,1733443200,96424.2,102104.12,97049.47,99891.35,17801.21293952
11,1733356800,92055.86,104000.0,98746.24,97044.23,36399.8182427
12,1733270400,94634.85,99263.2,95924.85,98746.24,17528.92050771
13,1733184000,93571.3,96310.1,95862.89,95924.52,17898.7046212
14,1733097600,94400.63,98200.0,97259.17,95862.89,15554.61486745
15,1733011200,95753.42,97895.9,96464.95,97263.18,4039.27591451
16,1732924800,96129.73,97509.6,97489.8,96465.42,3476.04255853
17,1732838400,95383.46,98750.0,95665.53,97490.56,12587.02498942
18,1732752000,94671.59,96676.31,95951.19,95665.53,5586.55288339
19,1732665600,91747.46,97386.06,91929.53,95951.19,15213.90946356
20,1732579200,90682.58,95004.92,93001.48,91929.54,17848.01962899
21,1732492800,92534.93,98999.0,98032.06,93000.01,20695.912495
22,1732406400,95780.77,98700.0,97778.78,98028.18,8654.77135767
23,1732320000,97215.01,99044.11,99024.03,97778.77,12072.47203722
24,1732233600,97209.52,99860.0,98439.1,99024.03,29936.62215019
25,1732147200,94127.2,99073.53,94384.15,98439.09,31188.09394751
26,1732060800,91600.0,94989.99,92445.04,94393.15,20329.039987
27,1731974400,90403.24,94105.84,90521.32,92435.89,18267.16111244
28,1731888000,89372.65,92674.8,89877.11,90520.3,17340.77166451
29,1731801600,88713.64,91439.82,90638.54,89886.69,5574.55122824
30,1731715200,90069.21,91820.73,91058.36,90636.24,6598.0269304
31,1731628800,87100.83,91934.62,87338.96,91058.36,20388.33115227
32,1731542400,86672.07,91831.25,90499.4,87340.4,23422.75915863
33,1731456000,86220.5,93495.0,88035.43,90493.82,42318.6909168
34,1731369600,85010.0,90100.0,88770.74,88035.43,40111.80924643
35,1731283200,80277.34,89666.0,80427.69,88770.73,35560.11866694
36,1731196800,76535.33,81534.28,76716.06,80428.92,16728.21105103
37,1731110400,75758.58,76952.67,76566.72,76716.06,4836.57005338
38,1731024000,75654.26,77312.18,75925.0,76566.73,18378.39876264
39,1730937600,74463.96,76999.0,75646.55,75920.0,21932.40207681
40,1730851200,69285.82,76509.56,69380.64,75646.55,45398.11837369
41,1730764800,67427.53,70557.67,67810.15,69380.73,12867.66127618
42,1730678400,66783.77,69453.94,68736.4,67807.48,12431.01371517
43,1730592000,67444.0,69364.65,69360.95,68738.18,6758.88506466
44,1730505600,69000.0,69891.92,69466.64,69358.94,2203.99644104
45,1730419200,68720.0,71620.0,70198.02,69467.29,15295.28781188
46,1730332800,69559.33,72684.02,72322.91,70197.83,14726.78460342
47,1730246400,71400.01,72948.6,72724.35,72322.91,13543.49337837
48,1730160000,69705.76,73624.98,69924.49,72724.35,20616.91187006
49,1730073600,67532.48,70235.98,67943.18,69924.5,16140.14013624
50,1729987200,66836.78,68261.37,67008.15,67943.19,2819.59766921
51,1729900800,66331.95,67365.18,66564.51,67012.56,2949.2199701
52,1729814400,65500.01,68742.38,68156.84,66564.51,14485.49253537
53,1729728000,66445.32,68800.0,66601.1,68156.84,10016.19830413
54,1729641600,65149.51,67415.65,67389.7,66601.11,9021.17140157
55,1729555200,66535.0,67800.0,67346.15,67380.08,8598.06472763
56,1729468800,66802.0,69498.0,69014.87,67346.15,10226.59346669
57,1729382400,68083.18,69380.0,68363.73,69014.86,2632.89214855
